,Temperature_Avg_C,Temperature_Max_C,Temperature_Min_C,Precipitation_mm,Region,Latitude,Longitude,City
2010-11-06,25.0,28.96,21.69,9.66,South_East,6.524,7.494,Enugu
2010-11-07,24.7,27.9,22.57,4.51,South_East,6.524,7.494,Enugu
2010-11-08,25.29,28.42,21.84,0.41,South_East,6.524,7.494,Enugu
2010-11-09,26.39,30.64,22.06,1.27,South_East,6.524,7.494,Enugu
2010-11-10,26.81,30.68,22.77,2.58,South_East,6.524,7.494,Enugu
2010-11-11,26.25,29.43,23.49,2.81,South_East,6.524,7.494,Enugu
2010-11-12,25.55,28.82,23.51,1.59,South_East,6.524,7.494,Enugu
2010-11-13,26.14,30.26,22.51,1.4,South_East,6.524,7.494,Enugu
2010-11-14,25.54,29.19,22.87,1.34,South_East,6.524,7.494,Enugu
2010-11-15,26.59,30.63,22.12,1.34,South_East,6.524,7.494,Enugu
2010-11-16,25.95,29.37,22.52,2.53,South_East,6.524,7.494,Enugu
2010-11-17,25.81,29.59,22.93,1.18,South_East,6.524,7.494,Enugu
2010-11-18,25.29,28.48,22.73,0.54,South_East,6.524,7.494,Enugu
2010-11-19,25.47,28.49,22.43,1.09,South_East,6.524,7.494,Enugu
2010-11-20,25.84,29.24,22.79,2.04,South_East,6.524,7.494,Enugu
2010-11-21,25.23,28.48,22.72,1.89,South_East,6.524,7.494,Enugu
2010-11-22,25.5,28.44,22.36,0.03,South_East,6.524,7.494,Enugu
2010-11-23,25.39,28.86,22.18,0.06,South_East,6.524,7.494,Enugu
2010-11-24,26.14,30.71,21.27,0.06,South_East,6.524,7.494,Enugu
2010-11-25,26.39,30.74,21.68,0.09,South_East,6.524,7.494,Enugu
2010-11-26,26.4,30.19,22.73,0.11,South_East,6.524,7.494,Enugu
2010-11-27,25.24,28.43,22.97,6.37,South_East,6.524,7.494,Enugu
2010-11-28,24.23,28.11,21.2,3.54,South_East,6.524,7.494,Enugu
2010-11-29,26.11,31.0,20.44,3.19,South_East,6.524,7.494,Enugu
2010-11-30,26.33,31.02,20.74,4.41,South_East,6.524,7.494,Enugu
2010-12-01,25.93,30.69,21.33,4.03,South_East,6.524,7.494,Enugu
2010-12-02,25.76,30.8,19.77,1.52,South_East,6.524,7.494,Enugu
2010-12-03,26.26,31.05,20.69,1.38,South_East,6.524,7.494,Enugu
2010-12-04,25.75,29.79,21.74,2.05,South_East,6.524,7.494,Enugu
2010-12-05,25.19,28.97,21.65,2.72,South_East,6.524,7.494,Enugu
2010-12-06,25.52,30.09,21.79,1.26,South_East,6.524,7.494,Enugu
2010-12-07,23.85,28.73,20.73,0.06,South_East,6.524,7.494,Enugu
2010-12-08,21.77,27.68,15.36,0.04,South_East,6.524,7.494,Enugu
2010-12-09,21.66,28.32,15.36,0.0,South_East,6.524,7.494,Enugu
2010-12-10,21.99,28.45,15.53,0.0,South_East,6.524,7.494,Enugu
2010-12-11,21.67,28.34,15.18,0.0,South_East,6.524,7.494,Enugu
2010-12-12,22.79,29.17,14.74,0.0,South_East,6.524,7.494,Enugu
2010-12-13,24.13,29.65,17.68,0.0,South_East,6.524,7.494,Enugu
2010-12-14,24.25,29.43,20.02,0.08,South_East,6.524,7.494,Enugu
2010-12-15,24.61,29.77,18.49,0.09,South_East,6.524,7.494,Enugu
2010-12-16,25.66,30.28,21.45,0.2,South_East,6.524,7.494,Enugu
2010-12-17,24.34,29.1,19.33,0.0,South_East,6.524,7.494,Enugu
2010-12-18,24.28,29.94,17.86,0.0,South_East,6.524,7.494,Enugu
2010-12-19,24.92,30.23,19.94,0.0,South_East,6.524,7.494,Enugu
2010-12-20,24.13,29.8,17.6,0.0,South_East,6.524,7.494,Enugu
2010-12-21,23.64,29.39,18.94,0.0,South_East,6.524,7.494,Enugu
2010-12-22,22.89,27.89,16.72,2.84,South_East,6.524,7.494,Enugu
2010-12-23,24.21,29.79,18.88,2.22,South_East,6.524,7.494,Enugu
2010-12-24,24.23,30.12,16.95,2.55,South_East,6.524,7.494,Enugu
2010-12-25,25.08,30.85,18.41,4.27,South_East,6.524,7.494,Enugu
2010-12-26,24.08,29.41,19.3,5.15,South_East,6.524,7.494,Enugu
2010-12-27,25.05,29.63,20.57,0.0,South_East,6.524,7.494,Enugu
2010-12-28,25.04,28.37,21.8,0.0,South_East,6.524,7.494,Enugu
2010-12-29,23.89,28.95,18.78,0.0,South_East,6.524,7.494,Enugu
2010-12-30,20.38,27.1,15.3,0.0,South_East,6.524,7.494,Enugu
2010-12-31,20.47,27.36,14.66,0.0,South_East,6.524,7.494,Enugu
2011-01-01,22.7,28.65,15.84,0.0,South_East,6.524,7.494,Enugu
2011-01-02,23.94,28.19,19.82,0.02,South_East,6.524,7.494,Enugu
2011-01-03,25.2,30.77,18.4,0.07,South_East,6.524,7.494,Enugu
2011-01-04,23.71,28.05,20.91,0.09,South_East,6.524,7.494,Enugu
2011-01-05,24.32,28.93,19.94,0.19,South_East,6.524,7.494,Enugu
2011-01-06,24.75,30.47,18.98,0.0,South_East,6.524,7.494,Enugu
2011-01-07,23.38,28.25,18.28,0.0,South_East,6.524,7.494,Enugu
2011-01-08,21.79,28.44,16.45,0.0,South_East,6.524,7.494,Enugu
2011-01-09,20.74,27.47,15.19,0.0,South_East,6.524,7.494,Enugu
2011-01-10,20.61,28.09,14.74,0.0,South_East,6.524,7.494,Enugu
2011-01-11,21.19,28.97,14.25,0.0,South_East,6.524,7.494,Enugu
2011-01-12,21.91,28.54,14.57,0.0,South_East,6.524,7.494,Enugu
2011-01-13,22.57,29.14,16.25,0.0,South_East,6.524,7.494,Enugu
2011-01-14,22.24,28.14,15.31,0.0,South_East,6.524,7.494,Enugu
2011-01-15,19.26,26.84,12.88,0.0,South_East,6.524,7.494,Enugu
2011-01-16,18.64,26.8,11.98,0.0,South_East,6.524,7.494,Enugu
2011-01-17,19.88,26.85,13.67,0.0,South_East,6.524,7.494,Enugu
2011-01-18,20.91,28.16,13.45,0.0,South_East,6.524,7.494,Enugu
2011-01-19,21.6,28.5,15.03,0.0,South_East,6.524,7.494,Enugu
2011-01-20,23.45,29.37,16.43,0.0,South_East,6.524,7.494,Enugu
2011-01-21,24.66,30.06,18.34,0.11,South_East,6.524,7.494,Enugu
2011-01-22,24.67,30.6,18.38,0.08,South_East,6.524,7.494,Enugu
2011-01-23,24.82,31.3,18.17,0.11,South_East,6.524,7.494,Enugu
2011-01-24,25.15,31.28,17.53,0.1,South_East,6.524,7.494,Enugu
2011-01-25,25.48,31.69,19.03,0.14,South_East,6.524,7.494,Enugu
2011-01-26,25.79,32.11,19.56,0.0,South_East,6.524,7.494,Enugu
2011-01-27,25.12,31.79,18.21,0.0,South_East,6.524,7.494,Enugu
2011-01-28,24.38,31.33,17.67,0.0,South_East,6.524,7.494,Enugu
2011-01-29,25.44,31.57,19.28,0.0,South_East,6.524,7.494,Enugu
2011-01-30,26.24,32.19,20.61,0.0,South_East,6.524,7.494,Enugu
2011-01-31,25.58,30.38,21.57,1.42,South_East,6.524,7.494,Enugu
2011-02-01,26.19,31.34,21.92,1.48,South_East,6.524,7.494,Enugu
2011-02-02,26.29,30.8,22.5,1.73,South_East,6.524,7.494,Enugu
2011-02-03,26.11,30.34,22.81,1.83,South_East,6.524,7.494,Enugu
2011-02-04,26.13,30.63,23.37,3.08,South_East,6.524,7.494,Enugu
2011-02-05,25.37,29.47,22.92,0.3,South_East,6.524,7.494,Enugu
2011-02-06,25.71,30.7,21.87,0.12,South_East,6.524,7.494,Enugu
2011-02-07,26.4,30.99,22.41,0.15,South_East,6.524,7.494,Enugu
2011-02-08,26.07,30.81,22.0,0.12,South_East,6.524,7.494,Enugu
2011-02-09,26.55,31.78,21.77,0.28,South_East,6.524,7.494,Enugu
2011-02-10,25.48,28.78,22.66,1.24,South_East,6.524,7.494,Enugu
2011-02-11,25.95,29.34,22.96,0.88,South_East,6.524,7.494,Enugu
2011-02-12,25.94,29.88,22.19,2.46,South_East,6.524,7.494,Enugu
2011-02-13,25.55,29.05,22.68,0.67,South_East,6.524,7.494,Enugu
2011-02-14,25.83,29.49,22.83,1.43,South_East,6.524,7.494,Enugu
2011-02-15,25.46,29.0,23.01,2.34,South_East,6.524,7.494,Enugu
2011-02-16,25.61,29.8,22.44,1.89,South_East,6.524,7.494,Enugu
2011-02-17,25.82,30.52,22.35,4.3,South_East,6.524,7.494,Enugu
2011-02-18,26.02,30.31,22.52,2.48,South_East,6.524,7.494,Enugu
2011-02-19,26.47,31.0,22.78,2.8,South_East,6.524,7.494,Enugu
2011-02-20,26.18,30.37,22.52,0.29,South_East,6.524,7.494,Enugu
2011-02-21,26.48,30.64,22.91,0.65,South_East,6.524,7.494,Enugu
2011-02-22,25.58,28.69,23.07,0.99,South_East,6.524,7.494,Enugu
2011-02-23,26.17,31.69,21.6,0.21,South_East,6.524,7.494,Enugu
2011-02-24,26.49,30.81,22.25,0.57,South_East,6.524,7.494,Enugu
2011-02-25,26.14,30.12,22.39,4.67,South_East,6.524,7.494,Enugu
2011-02-26,25.22,28.24,22.69,2.65,South_East,6.524,7.494,Enugu
2011-02-27,26.79,32.14,22.54,3.56,South_East,6.524,7.494,Enugu
2011-02-28,26.13,31.08,22.39,3.21,South_East,6.524,7.494,Enugu
2011-03-01,25.56,29.28,22.55,2.44,South_East,6.524,7.494,Enugu
2011-03-02,25.65,30.97,21.66,1.23,South_East,6.524,7.494,Enugu
2011-03-03,26.13,30.66,22.22,1.48,South_East,6.524,7.494,Enugu
2011-03-04,26.22,30.1,23.19,1.47,South_East,6.524,7.494,Enugu
2011-03-05,26.48,30.88,22.95,1.17,South_East,6.524,7.494,Enugu
2011-03-06,26.58,30.15,23.39,0.89,South_East,6.524,7.494,Enugu
2011-03-07,26.52,30.53,23.12,0.34,South_East,6.524,7.494,Enugu
2011-03-08,27.44,32.26,22.97,0.26,South_East,6.524,7.494,Enugu
2011-03-09,27.46,32.23,23.56,0.26,South_East,6.524,7.494,Enugu
2011-03-10,27.27,31.65,23.29,0.2,South_East,6.524,7.494,Enugu
2011-03-11,27.3,31.78,23.48,0.57,South_East,6.524,7.494,Enugu
2011-03-12,27.23,31.9,23.14,0.72,South_East,6.524,7.494,Enugu
2011-03-13,27.2,31.49,23.55,0.49,South_East,6.524,7.494,Enugu
2011-03-14,26.76,30.37,23.97,0.71,South_East,6.524,7.494,Enugu
2011-03-15,27.14,31.74,23.09,0.51,South_East,6.524,7.494,Enugu
2011-03-16,27.56,32.52,23.16,0.45,South_East,6.524,7.494,Enugu
2011-03-17,27.23,32.03,23.17,0.78,South_East,6.524,7.494,Enugu
2011-03-18,27.14,31.58,23.74,0.37,South_East,6.524,7.494,Enugu
2011-03-19,26.63,30.72,23.64,0.64,South_East,6.524,7.494,Enugu
2011-03-20,26.07,30.62,22.67,0.42,South_East,6.524,7.494,Enugu
2011-03-21,26.37,30.57,22.51,0.4,South_East,6.524,7.494,Enugu
2011-03-22,25.06,28.11,22.24,6.65,South_East,6.524,7.494,Enugu
2011-03-23,25.97,31.68,21.39,2.31,South_East,6.524,7.494,Enugu
2011-03-24,26.44,30.79,23.25,3.27,South_East,6.524,7.494,Enugu
2011-03-25,26.1,29.54,23.59,2.09,South_East,6.524,7.494,Enugu
2011-03-26,27.21,31.92,22.32,1.0,South_East,6.524,7.494,Enugu
2011-03-27,26.32,29.78,23.24,1.09,South_East,6.524,7.494,Enugu
2011-03-28,27.01,31.82,23.24,0.52,South_East,6.524,7.494,Enugu
2011-03-29,26.74,30.83,22.48,0.37,South_East,6.524,7.494,Enugu
2011-03-30,26.9,30.55,23.54,0.47,South_East,6.524,7.494,Enugu
2011-03-31,26.34,29.61,23.85,0.28,South_East,6.524,7.494,Enugu
2011-04-01,26.39,29.86,23.81,1.31,South_East,6.524,7.494,Enugu
2011-04-02,25.95,29.42,23.31,0.94,South_East,6.524,7.494,Enugu
2011-04-03,26.22,29.81,22.99,1.75,South_East,6.524,7.494,Enugu
2011-04-04,25.81,28.76,23.58,1.97,South_East,6.524,7.494,Enugu
2011-04-05,26.17,30.61,22.41,1.02,South_East,6.524,7.494,Enugu
2011-04-06,26.57,31.16,22.21,2.19,South_East,6.524,7.494,Enugu
2011-04-07,26.42,30.32,23.61,2.62,South_East,6.524,7.494,Enugu
2011-04-08,26.48,30.6,22.92,1.89,South_East,6.524,7.494,Enugu
2011-04-09,26.17,29.59,23.57,3.09,South_East,6.524,7.494,Enugu
2011-04-10,26.5,31.12,22.25,1.13,South_East,6.524,7.494,Enugu
2011-04-11,26.54,30.39,23.8,1.72,South_East,6.524,7.494,Enugu
2011-04-12,25.94,29.55,23.07,2.13,South_East,6.524,7.494,Enugu
2011-04-13,26.21,30.19,22.84,1.56,South_East,6.524,7.494,Enugu
2011-04-14,26.74,30.5,23.77,1.75,South_East,6.524,7.494,Enugu
2011-04-15,26.2,29.46,23.59,1.07,South_East,6.524,7.494,Enugu
2011-04-16,26.28,29.94,23.16,2.26,South_East,6.524,7.494,Enugu
2011-04-17,26.64,29.95,23.39,3.14,South_East,6.524,7.494,Enugu
2011-04-18,26.87,30.59,24.14,5.41,South_East,6.524,7.494,Enugu
2011-04-19,27.11,31.02,24.02,2.79,South_East,6.524,7.494,Enugu
2011-04-20,26.7,30.38,23.8,3.14,South_East,6.524,7.494,Enugu
2011-04-21,26.67,30.23,24.13,1.83,South_East,6.524,7.494,Enugu
2011-04-22,26.44,30.1,23.56,4.2,South_East,6.524,7.494,Enugu
2011-04-23,25.9,28.88,23.75,2.43,South_East,6.524,7.494,Enugu
2011-04-24,25.74,28.85,23.28,4.94,South_East,6.524,7.494,Enugu
2011-04-25,25.82,29.26,23.59,3.25,South_East,6.524,7.494,Enugu
2011-04-26,26.6,31.01,22.78,4.25,South_East,6.524,7.494,Enugu
2011-04-27,26.18,29.04,23.89,3.45,South_East,6.524,7.494,Enugu
2011-04-28,25.91,29.14,23.46,2.81,South_East,6.524,7.494,Enugu
2011-04-29,26.0,29.4,23.1,3.25,South_East,6.524,7.494,Enugu
2011-04-30,26.35,30.01,23.4,1.65,South_East,6.524,7.494,Enugu
2011-05-01,25.65,28.16,23.4,2.81,South_East,6.524,7.494,Enugu
2011-05-02,25.8,28.99,23.44,6.72,South_East,6.524,7.494,Enugu
2011-05-03,25.25,27.47,23.56,3.69,South_East,6.524,7.494,Enugu
2011-05-04,25.99,29.44,23.13,2.76,South_East,6.524,7.494,Enugu
2011-05-05,26.46,29.95,23.22,3.57,South_East,6.524,7.494,Enugu
2011-05-06,26.08,28.58,24.1,5.69,South_East,6.524,7.494,Enugu
2011-05-07,26.49,29.73,23.62,4.14,South_East,6.524,7.494,Enugu
2011-05-08,25.98,28.92,23.8,6.41,South_East,6.524,7.494,Enugu
2011-05-09,25.92,29.28,23.43,3.88,South_East,6.524,7.494,Enugu
2011-05-10,26.61,30.38,23.28,4.14,South_East,6.524,7.494,Enugu
2011-05-11,25.82,28.3,23.86,1.93,South_East,6.524,7.494,Enugu
2011-05-12,26.18,29.61,23.09,1.97,South_East,6.524,7.494,Enugu
2011-05-13,25.96,28.65,23.54,5.33,South_East,6.524,7.494,Enugu
2011-05-14,25.73,28.44,23.84,2.54,South_East,6.524,7.494,Enugu
2011-05-15,25.76,29.08,23.38,1.93,South_East,6.524,7.494,Enugu
2011-05-16,26.19,29.43,23.7,3.43,South_East,6.524,7.494,Enugu
2011-05-17,26.54,29.95,23.62,10.4,South_East,6.524,7.494,Enugu
2011-05-18,26.02,29.43,23.99,7.44,South_East,6.524,7.494,Enugu
2011-05-19,26.55,30.03,23.03,7.73,South_East,6.524,7.494,Enugu
2011-05-20,26.59,30.21,23.79,8.18,South_East,6.524,7.494,Enugu
2011-05-21,26.17,29.47,24.46,4.18,South_East,6.524,7.494,Enugu
2011-05-22,26.21,29.64,23.72,5.25,South_East,6.524,7.494,Enugu
2011-05-23,25.6,28.85,23.32,4.14,South_East,6.524,7.494,Enugu
2011-05-24,26.34,30.39,22.82,5.28,South_East,6.524,7.494,Enugu
2011-05-25,25.3,27.93,23.61,3.21,South_East,6.524,7.494,Enugu
2011-05-26,25.73,29.44,22.88,17.9,South_East,6.524,7.494,Enugu
2011-05-27,25.33,28.18,23.39,14.15,South_East,6.524,7.494,Enugu
2011-05-28,25.13,27.89,23.13,9.77,South_East,6.524,7.494,Enugu
2011-05-29,25.51,28.67,22.72,12.58,South_East,6.524,7.494,Enugu
2011-05-30,25.67,29.18,23.33,17.2,South_East,6.524,7.494,Enugu
2011-05-31,25.51,28.52,23.36,4.9,South_East,6.524,7.494,Enugu
2011-06-01,25.7,28.73,23.44,2.62,South_East,6.524,7.494,Enugu
2011-06-02,26.95,30.82,23.58,4.57,South_East,6.524,7.494,Enugu
2011-06-03,25.99,28.99,24.41,7.0,South_East,6.524,7.494,Enugu
2011-06-04,25.74,28.24,24.28,6.0,South_East,6.524,7.494,Enugu
2011-06-05,25.57,28.47,23.62,3.56,South_East,6.524,7.494,Enugu
2011-06-06,26.49,30.19,22.83,2.21,South_East,6.524,7.494,Enugu
2011-06-07,26.08,29.2,23.29,3.56,South_East,6.524,7.494,Enugu
2011-06-08,25.43,27.99,23.66,3.31,South_East,6.524,7.494,Enugu
2011-06-09,24.91,27.7,23.17,5.63,South_East,6.524,7.494,Enugu
2011-06-10,25.05,28.14,22.51,1.93,South_East,6.524,7.494,Enugu
2011-06-11,24.97,27.72,22.68,6.46,South_East,6.524,7.494,Enugu
2011-06-12,24.82,28.18,22.33,2.63,South_East,6.524,7.494,Enugu
2011-06-13,26.32,30.86,21.64,3.77,South_East,6.524,7.494,Enugu
2011-06-14,25.64,28.82,22.72,3.65,South_East,6.524,7.494,Enugu
2011-06-15,25.54,28.51,23.54,11.88,South_East,6.524,7.494,Enugu
2011-06-16,25.53,28.84,23.36,8.54,South_East,6.524,7.494,Enugu
2011-06-17,24.8,26.67,23.45,12.62,South_East,6.524,7.494,Enugu
2011-06-18,25.26,27.69,23.05,13.18,South_East,6.524,7.494,Enugu
2011-06-19,25.27,28.61,23.17,7.04,South_East,6.524,7.494,Enugu
2011-06-20,26.14,29.9,22.44,2.87,South_East,6.524,7.494,Enugu
2011-06-21,25.37,27.82,23.68,13.22,South_East,6.524,7.494,Enugu
2011-06-22,24.92,27.33,23.44,4.36,South_East,6.524,7.494,Enugu
2011-06-23,24.76,27.61,22.41,6.18,South_East,6.524,7.494,Enugu
2011-06-24,24.8,28.2,22.16,4.96,South_East,6.524,7.494,Enugu
2011-06-25,25.22,29.04,22.58,3.23,South_East,6.524,7.494,Enugu
2011-06-26,24.43,27.09,22.88,4.17,South_East,6.524,7.494,Enugu
2011-06-27,25.35,29.04,22.48,4.62,South_East,6.524,7.494,Enugu
2011-06-28,24.51,26.62,23.02,5.9,South_East,6.524,7.494,Enugu
2011-06-29,24.68,27.45,22.77,6.05,South_East,6.524,7.494,Enugu
2011-06-30,24.24,26.55,22.4,6.91,South_East,6.524,7.494,Enugu
2011-07-01,25.56,29.92,21.49,17.21,South_East,6.524,7.494,Enugu
2011-07-02,24.33,26.2,23.06,12.52,South_East,6.524,7.494,Enugu
2011-07-03,24.93,28.41,22.38,9.55,South_East,6.524,7.494,Enugu
2011-07-04,25.5,29.08,22.49,7.02,South_East,6.524,7.494,Enugu
2011-07-05,25.4,28.38,22.88,7.58,South_East,6.524,7.494,Enugu
2011-07-06,25.16,27.87,22.86,10.57,South_East,6.524,7.494,Enugu
2011-07-07,25.01,28.76,22.34,8.06,South_East,6.524,7.494,Enugu
2011-07-08,25.8,29.53,22.83,8.42,South_East,6.524,7.494,Enugu
2011-07-09,24.97,28.51,22.97,15.02,South_East,6.524,7.494,Enugu
2011-07-10,24.9,28.79,22.42,14.19,South_East,6.524,7.494,Enugu
2011-07-11,23.61,26.24,21.85,6.63,South_East,6.524,7.494,Enugu
2011-07-12,24.43,28.09,21.29,5.01,South_East,6.524,7.494,Enugu
2011-07-13,24.43,27.33,21.78,3.85,South_East,6.524,7.494,Enugu
2011-07-14,24.09,26.18,22.46,6.22,South_East,6.524,7.494,Enugu
2011-07-15,23.77,26.3,22.14,6.4,South_East,6.524,7.494,Enugu
2011-07-16,23.95,27.01,21.69,3.5,South_East,6.524,7.494,Enugu
2011-07-17,23.8,26.73,21.64,6.77,South_East,6.524,7.494,Enugu
2011-07-18,25.38,29.6,20.92,2.37,South_East,6.524,7.494,Enugu
2011-07-19,25.4,28.4,22.79,3.65,South_East,6.524,7.494,Enugu
2011-07-20,25.29,28.95,22.97,8.61,South_East,6.524,7.494,Enugu
2011-07-21,24.84,28.06,22.58,17.13,South_East,6.524,7.494,Enugu
2011-07-22,24.07,26.66,21.97,7.3,South_East,6.524,7.494,Enugu
2011-07-23,24.91,28.53,21.96,6.1,South_East,6.524,7.494,Enugu
2011-07-24,24.8,28.31,22.71,12.75,South_East,6.524,7.494,Enugu
2011-07-25,24.58,28.5,22.0,2.82,South_East,6.524,7.494,Enugu
2011-07-26,24.91,28.94,21.65,1.18,South_East,6.524,7.494,Enugu
2011-07-27,25.14,29.56,21.45,2.29,South_East,6.524,7.494,Enugu
2011-07-28,24.86,29.03,21.96,2.49,South_East,6.524,7.494,Enugu
2011-07-29,24.84,28.43,22.08,1.73,South_East,6.524,7.494,Enugu
2011-07-30,24.85,28.0,21.99,6.93,South_East,6.524,7.494,Enugu
2011-07-31,25.34,29.41,22.2,7.34,South_East,6.524,7.494,Enugu
2011-08-01,24.59,27.65,21.88,5.99,South_East,6.524,7.494,Enugu
2011-08-02,24.87,27.95,22.75,12.11,South_East,6.524,7.494,Enugu
2011-08-03,24.84,28.08,22.58,14.03,South_East,6.524,7.494,Enugu
2011-08-04,25.02,28.77,22.13,4.51,South_East,6.524,7.494,Enugu
2011-08-05,24.62,27.74,22.57,11.08,South_East,6.524,7.494,Enugu
2011-08-06,24.26,26.86,22.23,11.4,South_East,6.524,7.494,Enugu
2011-08-07,25.01,28.63,22.24,7.17,South_East,6.524,7.494,Enugu
2011-08-08,24.64,28.04,22.01,3.9,South_East,6.524,7.494,Enugu
2011-08-09,24.92,28.75,22.33,2.54,South_East,6.524,7.494,Enugu
2011-08-10,25.09,28.97,22.22,1.96,South_East,6.524,7.494,Enugu
2011-08-11,24.61,27.98,22.51,2.26,South_East,6.524,7.494,Enugu
2011-08-12,24.67,28.04,22.24,3.34,South_East,6.524,7.494,Enugu
2011-08-13,24.33,27.33,21.97,3.59,South_East,6.524,7.494,Enugu
2011-08-14,24.53,28.02,21.82,42.15,South_East,6.524,7.494,Enugu
2011-08-15,24.13,26.89,22.03,5.78,South_East,6.524,7.494,Enugu
2011-08-16,25.14,29.1,21.9,8.86,South_East,6.524,7.494,Enugu
2011-08-17,24.41,27.71,22.01,13.63,South_East,6.524,7.494,Enugu
2011-08-18,24.46,28.03,21.85,17.47,South_East,6.524,7.494,Enugu
2011-08-19,24.73,28.36,21.7,3.03,South_East,6.524,7.494,Enugu
2011-08-20,25.42,29.03,22.01,4.2,South_East,6.524,7.494,Enugu
2011-08-21,25.27,29.36,22.06,4.55,South_East,6.524,7.494,Enugu
2011-08-22,24.57,28.07,22.32,8.17,South_East,6.524,7.494,Enugu
2011-08-23,24.49,27.41,22.15,7.33,South_East,6.524,7.494,Enugu
2011-08-24,25.44,29.28,22.13,7.45,South_East,6.524,7.494,Enugu
2011-08-25,25.05,28.39,22.59,16.5,South_East,6.524,7.494,Enugu
2011-08-26,23.79,25.91,21.94,11.17,South_East,6.524,7.494,Enugu
2011-08-27,24.77,29.02,21.39,6.03,South_East,6.524,7.494,Enugu
2011-08-28,24.55,28.0,22.03,5.47,South_East,6.524,7.494,Enugu
2011-08-29,24.12,26.88,22.26,6.86,South_East,6.524,7.494,Enugu
2011-08-30,23.61,25.82,22.11,21.13,South_East,6.524,7.494,Enugu
2011-08-31,24.61,28.4,21.78,20.39,South_East,6.524,7.494,Enugu
2011-09-01,23.73,26.38,21.52,9.24,South_East,6.524,7.494,Enugu
2011-09-02,24.94,29.45,20.62,5.11,South_East,6.524,7.494,Enugu
2011-09-03,24.81,27.53,22.4,11.7,South_East,6.524,7.494,Enugu
2011-09-04,24.31,27.18,22.09,24.99,South_East,6.524,7.494,Enugu
2011-09-05,24.57,27.95,21.97,16.4,South_East,6.524,7.494,Enugu
2011-09-06,25.68,29.88,21.81,7.57,South_East,6.524,7.494,Enugu
2011-09-07,25.04,27.83,22.78,14.05,South_East,6.524,7.494,Enugu
2011-09-08,24.88,27.67,22.96,8.96,South_East,6.524,7.494,Enugu
2011-09-09,24.15,26.62,22.34,6.72,South_East,6.524,7.494,Enugu
2011-09-10,25.04,28.24,22.12,3.17,South_East,6.524,7.494,Enugu
2011-09-11,24.61,27.12,22.45,5.93,South_East,6.524,7.494,Enugu
2011-09-12,25.08,27.83,23.21,6.84,South_East,6.524,7.494,Enugu
2011-09-13,24.71,27.75,22.79,12.1,South_East,6.524,7.494,Enugu
2011-09-14,24.86,27.91,22.38,7.32,South_East,6.524,7.494,Enugu
2011-09-15,24.6,27.89,22.45,6.7,South_East,6.524,7.494,Enugu
2011-09-16,23.93,26.98,21.98,4.49,South_East,6.524,7.494,Enugu
2011-09-17,24.85,28.65,21.68,7.29,South_East,6.524,7.494,Enugu
2011-09-18,24.14,27.04,21.95,9.64,South_East,6.524,7.494,Enugu
2011-09-19,24.5,27.89,21.96,12.99,South_East,6.524,7.494,Enugu
2011-09-20,24.88,28.2,22.29,5.55,South_East,6.524,7.494,Enugu
2011-09-21,24.89,27.35,22.43,10.48,South_East,6.524,7.494,Enugu
2011-09-22,24.18,26.31,22.59,5.7,South_East,6.524,7.494,Enugu
2011-09-23,25.23,28.55,22.14,1.82,South_East,6.524,7.494,Enugu
2011-09-24,24.49,26.84,22.46,4.71,South_East,6.524,7.494,Enugu
2011-09-25,24.38,27.47,21.86,3.18,South_East,6.524,7.494,Enugu
2011-09-26,24.04,25.94,22.74,1.79,South_East,6.524,7.494,Enugu
2011-09-27,24.65,27.66,22.43,5.41,South_East,6.524,7.494,Enugu
2011-09-28,24.08,26.74,22.43,15.29,South_East,6.524,7.494,Enugu
2011-09-29,24.2,27.81,21.55,13.31,South_East,6.524,7.494,Enugu
2011-09-30,23.93,27.0,21.69,8.22,South_East,6.524,7.494,Enugu
2011-10-01,24.72,27.84,22.0,9.29,South_East,6.524,7.494,Enugu
2011-10-02,24.65,27.56,22.62,10.66,South_East,6.524,7.494,Enugu
2011-10-03,24.41,27.21,22.65,6.96,South_East,6.524,7.494,Enugu
2011-10-04,24.71,27.75,22.6,1.92,South_East,6.524,7.494,Enugu
2011-10-05,25.46,28.82,22.2,4.69,South_East,6.524,7.494,Enugu
2011-10-06,24.76,26.89,23.54,11.06,South_East,6.524,7.494,Enugu
2011-10-07,24.9,27.25,22.87,14.89,South_East,6.524,7.494,Enugu
2011-10-08,25.55,28.69,22.44,5.83,South_East,6.524,7.494,Enugu
2011-10-09,24.7,27.14,22.88,10.55,South_East,6.524,7.494,Enugu
2011-10-10,24.48,27.53,22.49,17.49,South_East,6.524,7.494,Enugu
2011-10-11,24.56,27.24,22.74,9.07,South_East,6.524,7.494,Enugu
2011-10-12,23.96,25.66,22.54,6.43,South_East,6.524,7.494,Enugu
2011-10-13,24.83,28.24,22.19,7.89,South_East,6.524,7.494,Enugu
2011-10-14,23.86,26.01,22.03,7.45,South_East,6.524,7.494,Enugu
2011-10-15,23.64,26.05,21.85,13.01,South_East,6.524,7.494,Enugu
2011-10-16,24.79,27.23,22.16,4.67,South_East,6.524,7.494,Enugu
2011-10-17,25.78,29.09,21.95,7.39,South_East,6.524,7.494,Enugu
2011-10-18,24.91,27.47,22.46,7.74,South_East,6.524,7.494,Enugu
2011-10-19,25.24,27.93,22.45,3.01,South_East,6.524,7.494,Enugu
