,Temperature_Avg_C,Temperature_Max_C,Temperature_Min_C,Precipitation_mm,Region,Latitude,Longitude,City
1998-03-10,28.24,34.65,22.57,0.0,South_South,5.148,7.361,Port Harcourt
1998-03-11,28.24,32.74,24.68,0.02,South_South,5.148,7.361,Port Harcourt
1998-03-12,27.86,31.69,24.89,0.95,South_South,5.148,7.361,Port Harcourt
1998-03-13,27.37,30.73,24.77,0.7,South_South,5.148,7.361,Port Harcourt
1998-03-14,28.05,33.11,24.55,0.87,South_South,5.148,7.361,Port Harcourt
1998-03-15,27.5,31.27,25.27,1.36,South_South,5.148,7.361,Port Harcourt
1998-03-16,27.65,31.99,24.61,0.6,South_South,5.148,7.361,Port Harcourt
1998-03-17,28.52,33.85,23.75,0.0,South_South,5.148,7.361,Port Harcourt
1998-03-18,27.97,32.11,24.53,0.0,South_South,5.148,7.361,Port Harcourt
1998-03-19,28.62,34.17,24.27,0.0,South_South,5.148,7.361,Port Harcourt
1998-03-20,28.63,33.3,24.72,0.0,South_South,5.148,7.361,Port Harcourt
1998-03-21,28.62,33.02,25.03,0.0,South_South,5.148,7.361,Port Harcourt
1998-03-22,27.97,31.44,25.19,0.84,South_South,5.148,7.361,Port Harcourt
1998-03-23,28.71,33.54,25.21,1.37,South_South,5.148,7.361,Port Harcourt
1998-03-24,28.55,32.71,25.48,0.75,South_South,5.148,7.361,Port Harcourt
1998-03-25,27.78,31.55,25.36,1.49,South_South,5.148,7.361,Port Harcourt
1998-03-26,28.02,32.34,24.76,1.07,South_South,5.148,7.361,Port Harcourt
1998-03-27,28.16,32.14,25.39,0.26,South_South,5.148,7.361,Port Harcourt
1998-03-28,27.33,30.14,25.54,0.6,South_South,5.148,7.361,Port Harcourt
1998-03-29,27.38,32.01,25.01,0.3,South_South,5.148,7.361,Port Harcourt
1998-03-30,28.47,33.7,24.82,0.35,South_South,5.148,7.361,Port Harcourt
1998-03-31,28.95,34.66,24.68,0.21,South_South,5.148,7.361,Port Harcourt
1998-04-01,28.45,32.09,25.53,39.05,South_South,5.148,7.361,Port Harcourt
1998-04-02,27.66,30.44,25.83,30.21,South_South,5.148,7.361,Port Harcourt
1998-04-03,27.65,31.45,25.28,30.26,South_South,5.148,7.361,Port Harcourt
1998-04-04,27.62,31.51,24.83,43.62,South_South,5.148,7.361,Port Harcourt
1998-04-05,27.3,30.45,25.32,50.35,South_South,5.148,7.361,Port Harcourt
1998-04-06,27.42,31.81,25.14,1.21,South_South,5.148,7.361,Port Harcourt
1998-04-07,28.17,33.46,24.34,2.87,South_South,5.148,7.361,Port Harcourt
1998-04-08,27.03,29.4,25.35,3.04,South_South,5.148,7.361,Port Harcourt
1998-04-09,28.13,32.66,24.9,3.52,South_South,5.148,7.361,Port Harcourt
1998-04-10,27.87,32.15,25.28,2.33,South_South,5.148,7.361,Port Harcourt
1998-04-11,28.17,32.2,25.66,0.25,South_South,5.148,7.361,Port Harcourt
1998-04-12,27.47,30.65,25.63,1.94,South_South,5.148,7.361,Port Harcourt
1998-04-13,27.36,30.98,25.15,0.26,South_South,5.148,7.361,Port Harcourt
1998-04-14,27.06,30.5,24.29,0.37,South_South,5.148,7.361,Port Harcourt
1998-04-15,27.76,32.02,24.93,0.28,South_South,5.148,7.361,Port Harcourt
1998-04-16,27.91,32.37,24.79,3.89,South_South,5.148,7.361,Port Harcourt
1998-04-17,27.11,29.4,25.41,11.17,South_South,5.148,7.361,Port Harcourt
1998-04-18,27.02,29.91,24.83,10.83,South_South,5.148,7.361,Port Harcourt
1998-04-19,26.49,29.16,24.79,4.63,South_South,5.148,7.361,Port Harcourt
1998-04-20,28.57,35.02,23.82,2.07,South_South,5.148,7.361,Port Harcourt
1998-04-21,27.71,31.38,25.54,6.97,South_South,5.148,7.361,Port Harcourt
1998-04-22,27.46,30.62,25.45,7.16,South_South,5.148,7.361,Port Harcourt
1998-04-23,27.73,31.59,24.6,4.59,South_South,5.148,7.361,Port Harcourt
1998-04-24,27.27,30.15,25.48,1.03,South_South,5.148,7.361,Port Harcourt
1998-04-25,28.01,32.64,24.92,3.48,South_South,5.148,7.361,Port Harcourt
1998-04-26,27.31,30.27,25.54,17.78,South_South,5.148,7.361,Port Harcourt
1998-04-27,28.01,32.04,25.11,24.62,South_South,5.148,7.361,Port Harcourt
1998-04-28,28.35,32.01,25.46,7.61,South_South,5.148,7.361,Port Harcourt
1998-04-29,27.11,29.58,25.51,18.55,South_South,5.148,7.361,Port Harcourt
1998-04-30,28.63,33.48,25.01,19.09,South_South,5.148,7.361,Port Harcourt
1998-05-01,27.32,30.39,25.27,3.09,South_South,5.148,7.361,Port Harcourt
1998-05-02,26.2,28.61,24.61,3.74,South_South,5.148,7.361,Port Harcourt
1998-05-03,26.76,29.51,24.75,3.86,South_South,5.148,7.361,Port Harcourt
1998-05-04,27.02,30.5,24.98,4.3,South_South,5.148,7.361,Port Harcourt
1998-05-05,28.05,32.53,24.8,1.8,South_South,5.148,7.361,Port Harcourt
1998-05-06,26.88,29.27,25.03,2.4,South_South,5.148,7.361,Port Harcourt
1998-05-07,26.98,30.13,25.1,4.09,South_South,5.148,7.361,Port Harcourt
1998-05-08,27.3,30.6,25.17,1.08,South_South,5.148,7.361,Port Harcourt
1998-05-09,26.76,29.65,24.76,2.61,South_South,5.148,7.361,Port Harcourt
1998-05-10,26.17,28.64,24.59,1.44,South_South,5.148,7.361,Port Harcourt
1998-05-11,26.17,29.37,23.96,5.5,South_South,5.148,7.361,Port Harcourt
1998-05-12,26.87,30.9,23.6,8.72,South_South,5.148,7.361,Port Harcourt
1998-05-13,26.03,28.87,24.35,15.32,South_South,5.148,7.361,Port Harcourt
1998-05-14,26.14,29.68,23.73,6.13,South_South,5.148,7.361,Port Harcourt
1998-05-15,26.76,31.15,23.6,9.73,South_South,5.148,7.361,Port Harcourt
1998-05-16,27.21,31.34,24.1,5.56,South_South,5.148,7.361,Port Harcourt
1998-05-17,27.11,30.51,24.98,4.15,South_South,5.148,7.361,Port Harcourt
1998-05-18,27.81,31.75,24.57,4.13,South_South,5.148,7.361,Port Harcourt
1998-05-19,27.44,30.83,25.4,6.48,South_South,5.148,7.361,Port Harcourt
1998-05-20,27.35,31.19,24.73,2.37,South_South,5.148,7.361,Port Harcourt
1998-05-21,27.79,32.11,24.82,6.67,South_South,5.148,7.361,Port Harcourt
1998-05-22,27.58,31.19,25.25,12.99,South_South,5.148,7.361,Port Harcourt
1998-05-23,27.34,31.43,24.88,14.51,South_South,5.148,7.361,Port Harcourt
1998-05-24,27.12,31.39,23.78,7.85,South_South,5.148,7.361,Port Harcourt
1998-05-25,26.01,28.23,24.63,6.03,South_South,5.148,7.361,Port Harcourt
1998-05-26,27.35,31.94,24.51,2.32,South_South,5.148,7.361,Port Harcourt
1998-05-27,27.3,31.37,24.58,2.57,South_South,5.148,7.361,Port Harcourt
1998-05-28,27.54,31.53,24.87,3.5,South_South,5.148,7.361,Port Harcourt
1998-05-29,26.69,29.52,24.92,4.35,South_South,5.148,7.361,Port Harcourt
1998-05-30,26.8,30.44,24.39,1.95,South_South,5.148,7.361,Port Harcourt
1998-05-31,27.24,31.66,24.16,1.56,South_South,5.148,7.361,Port Harcourt
1998-06-01,27.17,31.29,24.06,4.29,South_South,5.148,7.361,Port Harcourt
1998-06-02,25.73,28.33,24.15,8.21,South_South,5.148,7.361,Port Harcourt
1998-06-03,25.44,28.7,23.38,3.38,South_South,5.148,7.361,Port Harcourt
1998-06-04,26.53,30.98,22.93,6.57,South_South,5.148,7.361,Port Harcourt
1998-06-05,25.1,27.48,23.4,13.27,South_South,5.148,7.361,Port Harcourt
1998-06-06,25.15,28.21,23.18,3.91,South_South,5.148,7.361,Port Harcourt
1998-06-07,25.87,29.99,22.93,3.18,South_South,5.148,7.361,Port Harcourt
1998-06-08,26.73,31.1,23.43,1.94,South_South,5.148,7.361,Port Harcourt
1998-06-09,26.13,29.21,23.94,2.05,South_South,5.148,7.361,Port Harcourt
1998-06-10,26.54,30.41,24.12,6.11,South_South,5.148,7.361,Port Harcourt
1998-06-11,26.3,30.05,23.67,8.12,South_South,5.148,7.361,Port Harcourt
1998-06-12,26.81,31.19,23.87,6.61,South_South,5.148,7.361,Port Harcourt
1998-06-13,26.39,29.56,24.16,12.3,South_South,5.148,7.361,Port Harcourt
1998-06-14,25.81,28.92,23.82,19.94,South_South,5.148,7.361,Port Harcourt
1998-06-15,24.66,26.32,23.37,20.63,South_South,5.148,7.361,Port Harcourt
1998-06-16,26.43,31.12,22.66,1.88,South_South,5.148,7.361,Port Harcourt
1998-06-17,26.78,30.64,23.51,5.19,South_South,5.148,7.361,Port Harcourt
1998-06-18,25.49,27.68,23.92,4.35,South_South,5.148,7.361,Port Harcourt
1998-06-19,26.9,31.38,24.1,2.3,South_South,5.148,7.361,Port Harcourt
1998-06-20,25.11,27.21,23.57,15.57,South_South,5.148,7.361,Port Harcourt
1998-06-21,25.23,28.35,23.38,9.61,South_South,5.148,7.361,Port Harcourt
1998-06-22,25.39,28.99,22.91,2.96,South_South,5.148,7.361,Port Harcourt
1998-06-23,25.8,30.02,23.12,12.07,South_South,5.148,7.361,Port Harcourt
1998-06-24,26.24,30.63,22.99,13.08,South_South,5.148,7.361,Port Harcourt
1998-06-25,25.13,26.95,23.88,10.16,South_South,5.148,7.361,Port Harcourt
1998-06-26,25.89,29.2,23.44,13.11,South_South,5.148,7.361,Port Harcourt
1998-06-27,25.48,28.55,23.58,7.91,South_South,5.148,7.361,Port Harcourt
1998-06-28,25.99,29.82,22.96,8.75,South_South,5.148,7.361,Port Harcourt
1998-06-29,25.61,29.28,23.4,9.1,South_South,5.148,7.361,Port Harcourt
1998-06-30,24.78,27.66,22.78,8.6,South_South,5.148,7.361,Port Harcourt
1998-07-01,25.21,28.65,22.76,2.36,South_South,5.148,7.361,Port Harcourt
1998-07-02,24.98,27.91,22.89,5.89,South_South,5.148,7.361,Port Harcourt
1998-07-03,24.98,28.08,22.98,8.0,South_South,5.148,7.361,Port Harcourt
1998-07-04,25.7,29.67,22.56,3.94,South_South,5.148,7.361,Port Harcourt
1998-07-05,25.4,28.61,22.61,2.98,South_South,5.148,7.361,Port Harcourt
1998-07-06,24.69,26.98,23.26,3.83,South_South,5.148,7.361,Port Harcourt
1998-07-07,25.15,28.34,22.99,1.83,South_South,5.148,7.361,Port Harcourt
1998-07-08,24.94,27.69,23.08,2.24,South_South,5.148,7.361,Port Harcourt
1998-07-09,25.34,28.95,23.02,3.39,South_South,5.148,7.361,Port Harcourt
1998-07-10,24.79,27.34,22.98,2.99,South_South,5.148,7.361,Port Harcourt
1998-07-11,25.12,29.1,22.76,4.06,South_South,5.148,7.361,Port Harcourt
1998-07-12,24.55,27.3,23.07,5.72,South_South,5.148,7.361,Port Harcourt
1998-07-13,24.91,28.31,22.75,3.45,South_South,5.148,7.361,Port Harcourt
1998-07-14,24.36,26.74,22.69,1.92,South_South,5.148,7.361,Port Harcourt
1998-07-15,24.84,27.96,22.51,1.53,South_South,5.148,7.361,Port Harcourt
1998-07-16,25.35,29.79,22.27,1.88,South_South,5.148,7.361,Port Harcourt
1998-07-17,24.3,26.73,22.37,2.06,South_South,5.148,7.361,Port Harcourt
1998-07-18,25.1,29.3,22.16,1.08,South_South,5.148,7.361,Port Harcourt
1998-07-19,24.13,26.55,22.66,2.31,South_South,5.148,7.361,Port Harcourt
1998-07-20,23.95,26.93,22.14,22.84,South_South,5.148,7.361,Port Harcourt
1998-07-21,23.93,27.73,21.5,13.69,South_South,5.148,7.361,Port Harcourt
1998-07-22,24.03,26.92,21.69,30.97,South_South,5.148,7.361,Port Harcourt
1998-07-23,23.9,26.63,21.86,20.21,South_South,5.148,7.361,Port Harcourt
1998-07-24,24.49,28.56,21.52,12.92,South_South,5.148,7.361,Port Harcourt
1998-07-25,25.05,30.08,21.47,3.92,South_South,5.148,7.361,Port Harcourt
1998-07-26,24.77,29.02,21.67,5.66,South_South,5.148,7.361,Port Harcourt
1998-07-27,24.58,28.14,22.03,15.57,South_South,5.148,7.361,Port Harcourt
1998-07-28,23.9,26.06,22.41,16.24,South_South,5.148,7.361,Port Harcourt
1998-07-29,24.77,29.37,21.73,6.87,South_South,5.148,7.361,Port Harcourt
1998-07-30,24.9,29.26,22.32,16.12,South_South,5.148,7.361,Port Harcourt
1998-07-31,24.89,29.1,22.11,11.75,South_South,5.148,7.361,Port Harcourt
1998-08-01,24.83,29.05,22.15,16.03,South_South,5.148,7.361,Port Harcourt
1998-08-02,24.55,28.04,22.08,7.58,South_South,5.148,7.361,Port Harcourt
1998-08-03,24.71,29.23,21.77,7.51,South_South,5.148,7.361,Port Harcourt
1998-08-04,23.55,25.99,22.0,23.13,South_South,5.148,7.361,Port Harcourt
1998-08-05,24.59,29.44,21.22,4.36,South_South,5.148,7.361,Port Harcourt
1998-08-06,24.23,28.63,20.55,3.19,South_South,5.148,7.361,Port Harcourt
1998-08-07,24.77,29.28,21.33,14.33,South_South,5.148,7.361,Port Harcourt
1998-08-08,25.64,30.77,22.0,30.76,South_South,5.148,7.361,Port Harcourt
1998-08-09,25.04,28.85,22.65,7.24,South_South,5.148,7.361,Port Harcourt
1998-08-10,24.75,28.49,22.71,5.56,South_South,5.148,7.361,Port Harcourt
1998-08-11,24.18,26.61,22.82,40.83,South_South,5.148,7.361,Port Harcourt
1998-08-12,24.93,28.77,22.28,12.05,South_South,5.148,7.361,Port Harcourt
1998-08-13,24.7,28.34,22.46,9.16,South_South,5.148,7.361,Port Harcourt
1998-08-14,24.24,27.45,22.42,15.94,South_South,5.148,7.361,Port Harcourt
1998-08-15,24.55,28.5,22.17,8.26,South_South,5.148,7.361,Port Harcourt
1998-08-16,23.67,25.99,21.89,4.96,South_South,5.148,7.361,Port Harcourt
1998-08-17,24.94,29.25,21.93,11.86,South_South,5.148,7.361,Port Harcourt
1998-08-18,23.99,26.6,22.15,13.5,South_South,5.148,7.361,Port Harcourt
1998-08-19,24.79,28.89,22.37,1.11,South_South,5.148,7.361,Port Harcourt
1998-08-20,25.12,29.67,22.03,1.14,South_South,5.148,7.361,Port Harcourt
1998-08-21,24.51,27.79,22.33,1.99,South_South,5.148,7.361,Port Harcourt
1998-08-22,24.01,26.38,22.4,2.17,South_South,5.148,7.361,Port Harcourt
1998-08-23,24.51,28.72,21.92,1.08,South_South,5.148,7.361,Port Harcourt
1998-08-24,24.89,29.79,21.59,7.22,South_South,5.148,7.361,Port Harcourt
1998-08-25,25.11,29.5,21.71,4.95,South_South,5.148,7.361,Port Harcourt
1998-08-26,24.99,29.1,21.87,5.55,South_South,5.148,7.361,Port Harcourt
1998-08-27,25.94,31.13,22.05,16.92,South_South,5.148,7.361,Port Harcourt
1998-08-28,24.73,28.89,22.36,29.68,South_South,5.148,7.361,Port Harcourt
1998-08-29,24.9,28.94,22.24,4.06,South_South,5.148,7.361,Port Harcourt
1998-08-30,25.51,29.78,22.31,12.0,South_South,5.148,7.361,Port Harcourt
1998-08-31,24.64,28.25,22.76,12.81,South_South,5.148,7.361,Port Harcourt
1998-09-01,24.52,27.83,22.62,18.35,South_South,5.148,7.361,Port Harcourt
1998-09-02,25.0,28.98,22.55,22.57,South_South,5.148,7.361,Port Harcourt
1998-09-03,24.81,28.64,22.32,5.53,South_South,5.148,7.361,Port Harcourt
1998-09-04,25.23,29.58,22.33,3.66,South_South,5.148,7.361,Port Harcourt
1998-09-05,25.16,29.24,22.57,10.95,South_South,5.148,7.361,Port Harcourt
1998-09-06,24.31,26.87,22.69,10.84,South_South,5.148,7.361,Port Harcourt
1998-09-07,24.36,26.85,22.56,10.18,South_South,5.148,7.361,Port Harcourt
1998-09-08,25.57,29.62,22.77,16.23,South_South,5.148,7.361,Port Harcourt
1998-09-09,25.26,28.28,23.27,12.84,South_South,5.148,7.361,Port Harcourt
1998-09-10,24.61,26.65,23.3,21.49,South_South,5.148,7.361,Port Harcourt
1998-09-11,24.88,27.66,22.8,24.47,South_South,5.148,7.361,Port Harcourt
1998-09-12,25.39,29.55,22.62,8.23,South_South,5.148,7.361,Port Harcourt
1998-09-13,24.16,25.86,23.04,15.12,South_South,5.148,7.361,Port Harcourt
1998-09-14,24.79,28.33,22.87,21.56,South_South,5.148,7.361,Port Harcourt
1998-09-15,25.18,28.24,22.35,23.62,South_South,5.148,7.361,Port Harcourt
1998-09-16,24.96,27.46,22.92,8.52,South_South,5.148,7.361,Port Harcourt
1998-09-17,24.6,25.9,23.22,8.42,South_South,5.148,7.361,Port Harcourt
1998-09-18,24.22,26.7,22.31,47.13,South_South,5.148,7.361,Port Harcourt
1998-09-19,26.22,31.15,22.16,18.05,South_South,5.148,7.361,Port Harcourt
1998-09-20,25.38,29.13,22.76,21.01,South_South,5.148,7.361,Port Harcourt
1998-09-21,24.38,26.61,22.9,13.35,South_South,5.148,7.361,Port Harcourt
1998-09-22,24.23,26.34,22.62,36.14,South_South,5.148,7.361,Port Harcourt
1998-09-23,25.0,28.83,22.45,12.2,South_South,5.148,7.361,Port Harcourt
1998-09-24,24.35,26.31,23.09,6.09,South_South,5.148,7.361,Port Harcourt
1998-09-25,25.12,28.72,22.3,3.59,South_South,5.148,7.361,Port Harcourt
1998-09-26,24.49,27.42,22.94,14.45,South_South,5.148,7.361,Port Harcourt
1998-09-27,24.65,27.82,22.58,3.55,South_South,5.148,7.361,Port Harcourt
1998-09-28,24.89,27.89,22.77,5.68,South_South,5.148,7.361,Port Harcourt
1998-09-29,24.01,25.37,22.54,12.63,South_South,5.148,7.361,Port Harcourt
1998-09-30,24.73,28.05,22.22,2.2,South_South,5.148,7.361,Port Harcourt
1998-10-01,25.05,27.98,22.61,3.49,South_South,5.148,7.361,Port Harcourt
1998-10-02,26.73,32.17,22.55,1.35,South_South,5.148,7.361,Port Harcourt
1998-10-03,24.61,26.67,23.3,5.52,South_South,5.148,7.361,Port Harcourt
1998-10-04,25.18,28.74,22.94,5.33,South_South,5.148,7.361,Port Harcourt
1998-10-05,25.52,29.31,22.9,7.74,South_South,5.148,7.361,Port Harcourt
1998-10-06,24.96,27.93,23.0,7.32,South_South,5.148,7.361,Port Harcourt
1998-10-07,24.63,27.13,22.9,14.01,South_South,5.148,7.361,Port Harcourt
1998-10-08,24.67,27.11,23.09,9.86,South_South,5.148,7.361,Port Harcourt
1998-10-09,24.74,27.24,22.8,6.86,South_South,5.148,7.361,Port Harcourt
1998-10-10,25.56,29.19,22.67,9.55,South_South,5.148,7.361,Port Harcourt
1998-10-11,25.36,28.6,23.12,13.1,South_South,5.148,7.361,Port Harcourt
1998-10-12,24.63,27.08,22.88,9.85,South_South,5.148,7.361,Port Harcourt
1998-10-13,25.64,29.0,23.21,3.98,South_South,5.148,7.361,Port Harcourt
1998-10-14,25.53,29.11,23.55,6.98,South_South,5.148,7.361,Port Harcourt
1998-10-15,25.04,28.0,23.02,11.03,South_South,5.148,7.361,Port Harcourt
1998-10-16,24.61,26.5,23.33,7.92,South_South,5.148,7.361,Port Harcourt
1998-10-17,25.06,27.9,23.09,21.07,South_South,5.148,7.361,Port Harcourt
1998-10-18,25.71,29.43,23.13,9.82,South_South,5.148,7.361,Port Harcourt
1998-10-19,25.36,29.44,23.13,12.15,South_South,5.148,7.361,Port Harcourt
1998-10-20,24.72,27.94,22.76,19.77,South_South,5.148,7.361,Port Harcourt
1998-10-21,25.01,28.3,22.66,3.55,South_South,5.148,7.361,Port Harcourt
1998-10-22,25.06,28.01,22.84,2.05,South_South,5.148,7.361,Port Harcourt
1998-10-23,25.25,28.26,23.17,5.62,South_South,5.148,7.361,Port Harcourt
1998-10-24,25.33,28.56,23.27,9.18,South_South,5.148,7.361,Port Harcourt
1998-10-25,25.87,30.15,23.07,4.57,South_South,5.148,7.361,Port Harcourt
1998-10-26,25.2,27.57,23.53,3.97,South_South,5.148,7.361,Port Harcourt
1998-10-27,25.86,29.84,23.43,2.77,South_South,5.148,7.361,Port Harcourt
1998-10-28,26.31,31.23,22.7,0.43,South_South,5.148,7.361,Port Harcourt
1998-10-29,25.09,27.76,23.34,1.74,South_South,5.148,7.361,Port Harcourt
1998-10-30,26.17,30.05,23.14,2.93,South_South,5.148,7.361,Port Harcourt
1998-10-31,25.88,29.47,23.28,3.99,South_South,5.148,7.361,Port Harcourt
1998-11-01,25.44,27.82,23.88,1.23,South_South,5.148,7.361,Port Harcourt
1998-11-02,25.87,28.83,23.39,0.77,South_South,5.148,7.361,Port Harcourt
1998-11-03,25.38,27.94,23.5,0.7,South_South,5.148,7.361,Port Harcourt
1998-11-04,26.54,30.88,23.15,0.86,South_South,5.148,7.361,Port Harcourt
1998-11-05,25.07,26.78,23.72,0.94,South_South,5.148,7.361,Port Harcourt
1998-11-06,25.21,28.58,23.15,0.39,South_South,5.148,7.361,Port Harcourt
1998-11-07,26.39,31.18,22.88,0.99,South_South,5.148,7.361,Port Harcourt
1998-11-08,25.64,27.67,23.97,1.59,South_South,5.148,7.361,Port Harcourt
1998-11-09,24.99,28.04,23.15,1.01,South_South,5.148,7.361,Port Harcourt
1998-11-10,24.99,27.73,23.13,0.95,South_South,5.148,7.361,Port Harcourt
1998-11-11,25.45,29.32,23.03,0.93,South_South,5.148,7.361,Port Harcourt
1998-11-12,26.73,31.02,23.05,0.7,South_South,5.148,7.361,Port Harcourt
1998-11-13,26.17,29.69,23.26,1.11,South_South,5.148,7.361,Port Harcourt
1998-11-14,25.12,29.53,22.47,1.7,South_South,5.148,7.361,Port Harcourt
1998-11-15,26.0,30.74,21.48,0.72,South_South,5.148,7.361,Port Harcourt
1998-11-16,27.14,32.11,23.36,0.68,South_South,5.148,7.361,Port Harcourt
1998-11-17,27.13,31.72,23.41,1.15,South_South,5.148,7.361,Port Harcourt
1998-11-18,25.29,27.51,23.87,0.95,South_South,5.148,7.361,Port Harcourt
1998-11-19,26.01,29.43,23.53,0.66,South_South,5.148,7.361,Port Harcourt
1998-11-20,26.99,31.81,23.27,1.02,South_South,5.148,7.361,Port Harcourt
1998-11-21,26.13,29.08,23.64,0.83,South_South,5.148,7.361,Port Harcourt
1998-11-22,26.25,29.39,23.88,0.17,South_South,5.148,7.361,Port Harcourt
1998-11-23,25.96,28.93,23.8,0.12,South_South,5.148,7.361,Port Harcourt
1998-11-24,26.12,30.39,23.12,0.12,South_South,5.148,7.361,Port Harcourt
1998-11-25,25.4,28.66,23.39,0.15,South_South,5.148,7.361,Port Harcourt
1998-11-26,26.42,30.99,23.06,0.21,South_South,5.148,7.361,Port Harcourt
1998-11-27,25.39,28.21,23.54,1.2,South_South,5.148,7.361,Port Harcourt
1998-11-28,25.56,28.89,23.1,0.66,South_South,5.148,7.361,Port Harcourt
1998-11-29,25.67,28.9,23.74,1.14,South_South,5.148,7.361,Port Harcourt
1998-11-30,25.99,30.51,23.14,1.71,South_South,5.148,7.361,Port Harcourt
1998-12-01,25.85,28.85,23.57,1.92,South_South,5.148,7.361,Port Harcourt
1998-12-02,25.11,28.73,22.39,0.17,South_South,5.148,7.361,Port Harcourt
1998-12-03,25.95,29.85,23.21,0.27,South_South,5.148,7.361,Port Harcourt
1998-12-04,26.6,30.94,23.12,0.66,South_South,5.148,7.361,Port Harcourt
1998-12-05,27.2,31.72,23.4,0.61,South_South,5.148,7.361,Port Harcourt
1998-12-06,25.73,28.83,23.86,0.62,South_South,5.148,7.361,Port Harcourt
1998-12-07,26.42,31.05,23.35,0.28,South_South,5.148,7.361,Port Harcourt
1998-12-08,26.01,29.67,23.78,0.45,South_South,5.148,7.361,Port Harcourt
1998-12-09,25.7,28.5,23.36,0.43,South_South,5.148,7.361,Port Harcourt
1998-12-10,25.65,28.32,23.6,0.43,South_South,5.148,7.361,Port Harcourt
1998-12-11,25.23,28.4,22.64,0.52,South_South,5.148,7.361,Port Harcourt
1998-12-12,22.4,24.48,20.85,0.05,South_South,5.148,7.361,Port Harcourt
1998-12-13,22.81,26.68,20.28,0.0,South_South,5.148,7.361,Port Harcourt
1998-12-14,23.62,28.79,19.87,0.0,South_South,5.148,7.361,Port Harcourt
1998-12-15,22.5,27.79,19.47,0.0,South_South,5.148,7.361,Port Harcourt
1998-12-16,21.84,27.87,17.66,0.0,South_South,5.148,7.361,Port Harcourt
1998-12-17,21.77,27.91,17.39,0.0,South_South,5.148,7.361,Port Harcourt
1998-12-18,22.77,28.17,17.51,0.02,South_South,5.148,7.361,Port Harcourt
1998-12-19,23.64,30.05,18.89,0.04,South_South,5.148,7.361,Port Harcourt
1998-12-20,23.32,29.27,18.26,0.03,South_South,5.148,7.361,Port Harcourt
1998-12-21,24.09,30.17,19.28,0.16,South_South,5.148,7.361,Port Harcourt
1998-12-22,22.87,28.54,18.43,0.01,South_South,5.148,7.361,Port Harcourt
1998-12-23,23.9,29.24,18.23,0.0,South_South,5.148,7.361,Port Harcourt
1998-12-24,25.34,30.23,20.29,0.0,South_South,5.148,7.361,Port Harcourt
1998-12-25,25.72,31.02,19.76,0.0,South_South,5.148,7.361,Port Harcourt
1998-12-26,24.72,30.43,19.4,0.05,South_South,5.148,7.361,Port Harcourt
1998-12-27,24.74,30.51,18.5,0.1,South_South,5.148,7.361,Port Harcourt
1998-12-28,26.28,30.86,21.47,0.12,South_South,5.148,7.361,Port Harcourt
1998-12-29,26.41,31.44,22.79,0.15,South_South,5.148,7.361,Port Harcourt
1998-12-30,26.14,31.02,22.75,0.12,South_South,5.148,7.361,Port Harcourt
1998-12-31,25.81,29.5,22.84,0.12,South_South,5.148,7.361,Port Harcourt
1999-01-01,26.5,31.17,22.63,0.06,South_South,5.148,7.361,Port Harcourt
1999-01-02,26.97,30.95,23.02,0.11,South_South,5.148,7.361,Port Harcourt
1999-01-03,25.65,30.13,21.37,0.1,South_South,5.148,7.361,Port Harcourt
1999-01-04,26.2,30.97,22.51,0.16,South_South,5.148,7.361,Port Harcourt
1999-01-05,25.12,29.43,21.05,0.09,South_South,5.148,7.361,Port Harcourt
1999-01-06,22.8,28.98,18.7,0.0,South_South,5.148,7.361,Port Harcourt
1999-01-07,22.69,29.85,17.62,0.0,South_South,5.148,7.361,Port Harcourt
1999-01-08,22.24,29.48,17.18,0.0,South_South,5.148,7.361,Port Harcourt
1999-01-09,22.13,29.36,16.74,0.0,South_South,5.148,7.361,Port Harcourt
1999-01-10,23.59,30.2,17.86,0.0,South_South,5.148,7.361,Port Harcourt
1999-01-11,25.02,30.97,18.48,0.01,South_South,5.148,7.361,Port Harcourt
1999-01-12,26.96,32.28,22.45,0.08,South_South,5.148,7.361,Port Harcourt
1999-01-13,26.6,31.74,22.61,0.16,South_South,5.148,7.361,Port Harcourt
1999-01-14,25.94,31.74,20.11,0.04,South_South,5.148,7.361,Port Harcourt
1999-01-15,26.69,32.67,22.03,0.13,South_South,5.148,7.361,Port Harcourt
1999-01-16,26.51,31.4,22.4,0.82,South_South,5.148,7.361,Port Harcourt
1999-01-17,26.72,31.77,22.51,0.64,South_South,5.148,7.361,Port Harcourt
1999-01-18,25.93,29.29,23.15,1.61,South_South,5.148,7.361,Port Harcourt
1999-01-19,25.7,29.23,23.15,0.29,South_South,5.148,7.361,Port Harcourt
1999-01-20,24.76,28.07,22.73,0.65,South_South,5.148,7.361,Port Harcourt
1999-01-21,23.69,26.52,22.12,0.58,South_South,5.148,7.361,Port Harcourt
1999-01-22,23.54,26.33,21.66,0.23,South_South,5.148,7.361,Port Harcourt
1999-01-23,25.19,30.07,21.84,0.4,South_South,5.148,7.361,Port Harcourt
1999-01-24,26.58,30.86,22.79,0.4,South_South,5.148,7.361,Port Harcourt
1999-01-25,26.86,32.08,22.66,0.54,South_South,5.148,7.361,Port Harcourt
1999-01-26,26.22,29.87,22.97,1.89,South_South,5.148,7.361,Port Harcourt
1999-01-27,27.26,32.23,23.01,0.97,South_South,5.148,7.361,Port Harcourt
