,Temperature_Avg_C,Temperature_Max_C,Temperature_Min_C,Precipitation_mm,Region,Latitude,Longitude,City
1990-09-04,26.44,30.89,22.57,2.45,North_East,11.746,13.191,Maiduguri
1990-09-05,27.05,33.16,21.91,2.39,North_East,11.746,13.191,Maiduguri
1990-09-06,28.32,34.99,22.87,2.01,North_East,11.746,13.191,Maiduguri
1990-09-07,27.46,32.46,23.25,2.02,North_East,11.746,13.191,Maiduguri
1990-09-08,27.17,32.86,22.16,4.43,North_East,11.746,13.191,Maiduguri
1990-09-09,26.6,31.78,22.46,15.98,North_East,11.746,13.191,Maiduguri
1990-09-10,26.21,30.93,22.5,7.6,North_East,11.746,13.191,Maiduguri
1990-09-11,27.17,33.13,22.3,4.99,North_East,11.746,13.191,Maiduguri
1990-09-12,26.43,31.43,22.44,3.05,North_East,11.746,13.191,Maiduguri
1990-09-13,26.24,31.49,22.33,1.8,North_East,11.746,13.191,Maiduguri
1990-09-14,27.17,32.76,22.27,3.75,North_East,11.746,13.191,Maiduguri
1990-09-15,28.23,34.74,22.72,4.19,North_East,11.746,13.191,Maiduguri
1990-09-16,26.2,30.76,22.62,3.09,North_East,11.746,13.191,Maiduguri
1990-09-17,25.4,29.74,22.48,4.56,North_East,11.746,13.191,Maiduguri
1990-09-18,25.68,29.41,21.58,0.97,North_East,11.746,13.191,Maiduguri
1990-09-19,27.72,33.85,22.37,2.03,North_East,11.746,13.191,Maiduguri
1990-09-20,27.3,33.12,22.39,1.32,North_East,11.746,13.191,Maiduguri
1990-09-21,27.58,34.6,21.75,0.07,North_East,11.746,13.191,Maiduguri
1990-09-22,26.41,32.17,21.7,1.3,North_East,11.746,13.191,Maiduguri
1990-09-23,26.76,32.27,22.19,1.81,North_East,11.746,13.191,Maiduguri
1990-09-24,27.72,33.16,23.08,2.97,North_East,11.746,13.191,Maiduguri
1990-09-25,28.9,35.5,22.55,4.01,North_East,11.746,13.191,Maiduguri
1990-09-26,28.33,35.71,21.96,2.67,North_East,11.746,13.191,Maiduguri
1990-09-27,28.2,36.5,22.1,0.21,North_East,11.746,13.191,Maiduguri
1990-09-28,27.79,35.29,22.07,0.13,North_East,11.746,13.191,Maiduguri
1990-09-29,26.82,32.59,22.14,2.42,North_East,11.746,13.191,Maiduguri
1990-09-30,26.37,31.34,21.86,3.64,North_East,11.746,13.191,Maiduguri
1990-10-01,25.83,30.78,22.37,4.77,North_East,11.746,13.191,Maiduguri
1990-10-02,27.08,33.0,21.65,8.94,North_East,11.746,13.191,Maiduguri
